Stkcd,Trddt,Clsprc,Dretwd,ToverOs
300418,2025/5/26,37.45,0.024063,10.371533
300418,2025/5/27,36.93,-0.013885,6.534562
300418,2025/5/28,34.76,-0.05876,6.252535
300418,2025/5/29,35,0.006904,5.062015
300418,2025/5/30,33.42,-0.045143,4.222094
300418,2025/6/3,33.5,0.002394,3.28058
300418,2025/6/4,34.03,0.015821,3.851488
300418,2025/6/5,34.48,0.013224,3.392486
300418,2025/6/6,33.98,-0.014501,2.475194
300418,2025/6/9,34.64,0.019423,2.80123
300418,2025/6/10,33.78,-0.024827,3.461414
300418,2025/6/11,33.91,0.003848,2.461823
300418,2025/6/12,33.82,-0.002654,3.015118
300418,2025/6/13,32.56,-0.037256,4.556982
300418,2025/6/16,33.45,0.027334,3.521014
300418,2025/6/17,33.51,0.001794,2.691701
300418,2025/6/18,32.95,-0.016711,1.775568
300418,2025/6/19,32.47,-0.014568,2.459602
300418,2025/6/20,31.66,-0.024946,2.028727
300418,2025/6/23,32.18,0.016425,1.770348
300418,2025/6/24,32.85,0.02082,2.239643
300418,2025/6/25,33.39,0.016438,2.794659
300418,2025/6/26,33.19,-0.00599,2.574119
300418,2025/6/27,32.89,-0.009039,2.076202
300418,2025/6/30,33.63,0.022499,2.801433
300418,2025/7/1,33.16,-0.013976,1.903067
300418,2025/7/2,32.71,-0.013571,1.600506
300418,2025/7/3,32.88,0.005197,1.294996
300418,2025/7/4,33.01,0.003954,2.605187
300418,2025/7/7,32.43,-0.01757,1.662973
300418,2025/7/8,33.03,0.018501,2.01391
300418,2025/7/9,33.7,0.020285,4.160717
300418,2025/7/10,33.61,-0.002671,2.248822
300418,2025/7/11,33.72,0.003273,2.628372
300418,2025/7/14,33.2,-0.015421,2.068755
300418,2025/7/15,34.56,0.040964,6.10676
300418,2025/7/16,34.15,-0.011863,5.126555
300418,2025/7/17,35.54,0.040703,6.179549
300418,2025/7/18,34.94,-0.016882,4.642178
300418,2025/7/21,34.75,-0.005438,2.902277
300418,2025/7/22,34.28,-0.013525,2.524251
300418,2025/7/23,34.06,-0.006418,2.148695
300418,2025/7/24,34.92,0.02525,3.018086
300418,2025/7/25,35.77,0.024341,4.993907
300418,2025/7/28,35.05,-0.020129,3.32613
300418,2025/7/29,34.95,-0.002853,2.56575
300418,2025/7/30,34.85,-0.002861,4.011226
300418,2025/7/31,35.9,0.030129,8.188648
300418,2025/8/1,36.08,0.005014,6.914677
300418,2025/8/4,35.74,-0.009424,4.370807
300418,2025/8/5,35.19,-0.015389,3.731816
300418,2025/8/6,35.37,0.005115,2.883528
300418,2025/8/7,34.91,-0.013005,3.082999
300418,2025/8/8,33.44,-0.042108,4.458403
300418,2025/8/11,34.99,0.046352,4.498722
300418,2025/8/12,36.3,0.037439,8.124484
300418,2025/8/13,36.32,0.000551,4.751788
300418,2025/8/14,35.42,-0.02478,3.606967
300418,2025/8/15,35.94,0.014681,3.403123
300418,2025/8/18,37.14,0.033389,6.781889
300418,2025/8/19,36.86,-0.007539,3.778875
300418,2025/8/20,37.24,0.010309,3.518433
300418,2025/8/21,36.98,-0.006982,4.080041
300418,2025/8/22,44.38,0.200108,17.288021
300418,2025/8/25,43.6,-0.017575,13.415687
300418,2025/8/26,41.9,-0.038991,7.979845
300418,2025/8/27,40.3,-0.038186,10.901645
300418,2025/8/28,41.3,0.024814,8.413424
300418,2025/8/29,42,0.016949,8.763261
300418,2025/9/1,41.67,-0.007857,6.466701
300418,2025/9/2,43.47,0.043197,14.645741
300418,2025/9/3,42.27,-0.027605,10.919267
300418,2025/9/4,43.5,0.029099,11.992956
300418,2025/9/5,41.05,-0.056322,12.010424
300418,2025/9/8,40.35,-0.017052,6.763939
300418,2025/9/9,38.87,-0.036679,5.32647
300418,2025/9/10,40.7,0.04708,8.081836
300418,2025/9/11,42.04,0.032924,8.233128
300418,2025/9/12,41.4,-0.015224,6.119752
300418,2025/9/15,41.87,0.011353,6.052565
300418,2025/9/16,41.54,-0.007882,4.820013
300418,2025/9/17,41.21,-0.007944,4.073577
300418,2025/9/18,41.62,0.009949,8.669575
300418,2025/9/19,43.45,0.043969,11.154168
300418,2025/9/22,42.65,-0.018412,6.771413
300418,2025/9/23,43.37,0.016882,8.551623
300418,2025/9/24,45.41,0.047037,10.860839
300418,2025/9/25,48.77,0.073993,16.403562
300418,2025/9/26,45.12,-0.074841,10.851575
300418,2025/9/29,45.24,0.00266,6.848732
300418,2025/9/30,48.59,0.07405,10.333057
300418,2025/10/9,49.98,0.028607,10.886078
300418,2025/10/10,46.36,-0.072429,8.504242
300418,2025/10/13,44.75,-0.034728,6.176481
300418,2025/10/14,42.31,-0.054525,6.444914
300418,2025/10/15,42.97,0.015599,3.852984
300418,2025/10/16,42.2,-0.017919,4.341412
300418,2025/10/17,40.57,-0.038626,3.95312
300418,2025/10/20,40.92,0.008627,2.966639
300418,2025/10/21,41.6,0.016618,2.909176
300418,2025/10/22,41.72,0.002885,3.599425
300418,2025/10/23,41.09,-0.015101,3.436767
300418,2025/10/24,41.27,0.004381,3.16851
300418,2025/10/27,42.87,0.038769,4.903454
300418,2025/10/28,43.36,0.01143,5.212145
300418,2025/10/29,44.47,0.0256,4.853908
300418,2025/10/30,44.31,-0.003598,7.96809
300418,2025/10/31,46.07,0.03972,8.880673
300418,2025/11/3,46.43,0.007814,7.23224
300418,2025/11/4,45.82,-0.013138,5.167772
300418,2025/11/5,44.4,-0.030991,5.683831
300418,2025/11/6,43.94,-0.01036,3.94222
300418,2025/11/7,42.9,-0.023669,3.620397
300418,2025/11/10,43.33,0.010023,3.970978
300418,2025/11/11,41.5,-0.042234,4.755452
300418,2025/11/12,40.31,-0.028675,3.835928
300418,2025/11/13,40.63,0.007938,3.013024
300418,2025/11/14,39.15,-0.036426,3.209651
300418,2025/11/17,40.72,0.040102,4.318013
300418,2025/11/18,42.34,0.039784,6.90402
300418,2025/11/19,41.29,-0.024799,4.264481
300418,2025/11/20,40.56,-0.01768,2.7987
300418,2025/11/21,40.42,-0.003452,4.929596
300418,2025/11/24,43.16,0.067788,7.687817
300418,2025/11/25,45.69,0.058619,11.42516
300418,2025/11/26,45.16,-0.0116,7.124622
300418,2025/11/27,43.85,-0.029008,5.053383
300418,2025/11/28,43.5,-0.007982,3.872971
300418,2025/12/1,43.52,0.00046,3.510626
300418,2025/12/2,41.89,-0.037454,4.053016
300418,2025/12/3,40.3,-0.037957,3.54457
300418,2025/12/4,39.89,-0.010174,2.754686
300418,2025/12/5,41.1,0.030333,3.700698
300418,2025/12/8,41.1,0,3.304872
300418,2025/12/9,40.98,-0.00292,2.932906
300418,2025/12/10,40.98,0,2.578984
300418,2025/12/11,39.82,-0.028306,2.80013
300418,2025/12/12,40.66,0.021095,3.120219
300418,2025/12/15,39.23,-0.03517,2.534901
300418,2025/12/16,37.88,-0.034412,2.957553
300418,2025/12/17,40.1,0.058606,4.72934
300418,2025/12/18,39.95,-0.003741,2.465089
300418,2025/12/19,39.99,0.001001,1.860025
300418,2025/12/22,40.02,0.00075,2.023638
300418,2025/12/23,39.77,-0.006247,2.29104
300418,2025/12/24,39.77,0,2.054656
300418,2025/12/25,39.79,0.000503,2.217424
300418,2025/12/26,39.69,-0.002513,2.744805
300418,2025/12/29,39.67,-0.000504,2.468211
300418,2025/12/30,40.18,0.012856,3.9495
300418,2025/12/31,41.7,0.03783,6.468753
300418,2026/1/5,43.77,0.04964,7.536732
300418,2026/1/6,44.89,0.025588,7.570252
300418,2026/1/7,44.34,-0.012252,7.212306
300418,2026/1/8,45.02,0.015336,5.928712
300418,2026/1/9,54.02,0.199911,16.367192
300418,2026/1/12,64.82,0.199926,15.8199
300418,2026/1/13,62.73,-0.032243,22.39606
300418,2026/1/14,62.6,-0.002072,17.589838
300418,2026/1/15,62.31,-0.004633,11.797165
300418,2026/1/16,55.76,-0.10512,13.590283
300418,2026/1/19,54.3,-0.026184,7.220372
300418,2026/1/20,53.25,-0.019337,6.130443
300418,2026/1/21,52.59,-0.012394,5.338398
300418,2026/1/22,53.45,0.016353,5.411816
300418,2026/1/23,55.74,0.042844,9.015038
300418,2026/1/26,54.12,-0.029064,8.242754
300418,2026/1/27,54.33,0.00388,6.785092
300418,2026/1/28,53.38,-0.017486,8.003338
300418,2026/1/29,56.61,0.06051,13.509409
300418,2026/1/30,55.8,-0.014308,7.623753
300418,2026/2/2,52.7,-0.055556,6.756969
300418,2026/2/3,55.87,0.060152,6.885426
300418,2026/2/4,58.88,0.053875,13.071315
300418,2026/2/5,59.26,0.006454,10.320573
300418,2026/2/6,54.8,-0.075262,9.712352
300418,2026/2/9,59.3,0.082117,9.411464
300418,2026/2/10,59.78,0.008094,12.614401
300418,2026/2/11,56.55,-0.054031,7.745153
300418,2026/2/12,63.01,0.114235,13.773221
300418,2026/2/13,60.39,-0.041581,8.805427
300418,2026/2/24,63,0.043219,11.340612
300418,2026/2/25,58.6,-0.069841,10.495129
300418,2026/2/26,57.06,-0.02628,6.022865
300418,2026/2/27,61.1,0.070803,10.514233
300418,2026/3/2,58.09,-0.049264,8.222065
300418,2026/3/3,52.3,-0.099673,8.512155
300418,2026/3/4,52.21,-0.001721,4.203927
300418,2026/3/5,52.68,0.009002,3.977333
300418,2026/3/6,53.21,0.010061,3.348731
300418,2026/3/9,55.02,0.034016,6.181024
300418,2026/3/10,56.14,0.020356,7.259569
300418,2026/3/11,53.84,-0.040969,5.271614
300418,2026/3/12,53.05,-0.014673,3.523908
300418,2026/3/13,50.51,-0.047879,4.562776
300418,2026/3/16,50.56,0.00099,2.928494
300418,2026/3/17,48.6,-0.038766,3.211895
300418,2026/3/18,50.14,0.031687,3.199678
300418,2026/3/19,54.88,0.094535,11.248421
300418,2026/3/20,53.62,-0.022959,8.460846
300418,2026/3/23,49.93,-0.068818,6.257266
300418,2026/3/24,48.35,-0.031644,5.726623
300418,2026/3/25,50.88,0.052327,5.70302
300418,2026/3/26,50.7,-0.003538,4.689069
300418,2026/3/27,51.19,0.009665,3.860794
300418,2026/3/30,49.9,-0.0252,4.844632
300418,2026/3/31,49,-0.018036,3.356749
300418,2026/4/1,51.2,0.044898,4.815018
300418,2026/4/2,47.79,-0.066602,5.19612
300418,2026/4/3,46.42,-0.028667,3.015738
300418,2026/4/7,47.22,0.017234,3.042988
300418,2026/4/8,52.4,0.109699,7.180132
300418,2026/4/9,50.46,-0.037023,4.088663
300418,2026/4/10,50.05,-0.008125,3.737688
300418,2026/4/13,49.75,-0.005994,2.6327
300418,2026/4/14,50.85,0.022111,3.867011
300418,2026/4/15,49.79,-0.020846,3.501553
300418,2026/4/16,52.02,0.044788,6.207254
300418,2026/4/17,52.62,0.011534,3.892753
300418,2026/4/20,54.56,0.036868,5.518018
300418,2026/4/21,54.28,-0.005132,7.092448
300418,2026/4/22,53.63,-0.011975,5.373037
300418,2026/4/23,52.36,-0.023681,4.19554
300418,2026/4/24,50.9,-0.027884,3.937412
300418,2026/4/27,51.17,0.005305,3.720627
300418,2026/4/28,49.6,-0.030682,3.018642
300418,2026/4/29,50.18,0.011694,3.009982
300418,2026/4/30,48.86,-0.026305,3.247927
300450,2022/6/1,48.8,0.005356,0.860755
300450,2022/6/2,51.35,0.052254,1.436788
300450,2022/6/6,53.5,0.04187,1.758408
300450,2022/6/7,52.7,-0.014953,0.831119
300450,2022/6/8,54,0.024668,1.176916
300450,2022/6/9,54.09,0.001667,1.33962
300450,2022/6/10,57.93,0.070993,1.428121
300450,2022/6/13,62.74,0.083031,1.701878
300450,2022/6/14,62.97,0.003666,1.303243
300450,2022/6/15,60.49,-0.039384,1.256699
300450,2022/6/16,61.51,0.016862,0.848748
300450,2022/6/17,62,0.007966,1.318214
300450,2022/6/20,61.3,-0.01129,1.449149
300450,2022/6/21,64.2,0.047308,1.241004
300450,2022/6/22,64.4,0.003115,1.161456
300450,2022/6/23,68.18,0.058696,1.174904
300450,2022/6/24,68.34,0.002347,1.048101
300450,2022/6/27,67.5,-0.004976,0.833855
300450,2022/6/28,67.85,0.005185,0.808919
300450,2022/6/29,64.78,-0.045247,1.150851
300450,2022/6/30,63.18,-0.024699,1.338691
300450,2022/7/1,63.35,0.002691,0.728766
300450,2022/7/4,63.2,-0.002368,0.823141
300450,2022/7/5,62.7,-0.007911,0.799429
300450,2022/7/6,60.07,-0.041946,2.687102
300450,2022/7/7,63.2,0.052106,2.080374
300450,2022/7/8,59.66,-0.056013,2.791759
300450,2022/7/11,59.93,0.004526,1.588605
300450,2022/7/12,59.8,-0.002169,0.976631
300450,2022/7/13,61.18,0.023077,1.252513
300450,2022/7/14,63,0.029748,1.549687
300450,2022/7/15,62.27,-0.011587,0.900538
300450,2022/7/18,63.19,0.014774,0.919669
300450,2022/7/19,61.21,-0.031334,0.721548
300450,2022/7/20,62.09,0.014377,0.561681
300450,2022/7/21,61.95,-0.002255,0.604708
300450,2022/7/22,62.74,0.012752,1.162562
300450,2022/7/25,63.6,0.013707,1.054741
300450,2022/7/26,63.18,-0.006604,0.736163
300450,2022/7/27,63.14,-0.000633,0.49631
300450,2022/7/28,60.63,-0.039753,1.004576
300450,2022/7/29,59.64,-0.016329,1.331937
300450,2022/8/1,62.32,0.044936,0.946199
300450,2022/8/2,61.66,-0.010591,0.88274
300450,2022/8/3,59.06,-0.042167,1.038097
300450,2022/8/4,58.31,-0.012699,0.585517
300450,2022/8/5,57.7,-0.010461,0.902066
300450,2022/8/8,57.7,0,0.804064
300450,2022/8/9,58.01,0.005373,0.891471
300450,2022/8/10,57.13,-0.01517,0.723985
300450,2022/8/11,58.04,0.015929,0.591954
300450,2022/8/12,56.1,-0.033425,0.64001
300450,2022/8/15,57.86,0.031373,0.940716
300450,2022/8/16,60.46,0.044936,1.33612
300450,2022/8/17,62.91,0.040523,1.326851
300450,2022/8/18,62.6,-0.004928,0.758827
300450,2022/8/19,61.17,-0.022843,0.590379
300450,2022/8/22,61.64,0.007684,0.635424
300450,2022/8/23,61.61,-0.000487,0.581439
300450,2022/8/24,60.8,-0.013147,1.040244
300450,2022/8/25,58.74,-0.033882,0.890716
300450,2022/8/26,57.53,-0.020599,1.313669
300450,2022/8/29,57.53,0,0.778123
300450,2022/8/30,58.6,0.018599,1.059091
300450,2022/8/31,55.16,-0.058703,0.963665
300450,2022/9/1,53.81,-0.024474,0.729834
300450,2022/9/2,51.65,-0.040141,1.062404
300450,2022/9/5,52.48,0.01607,0.849541
300450,2022/9/6,53.03,0.01048,0.597638
300450,2022/9/7,55.05,0.038092,0.713312
300450,2022/9/8,53.88,-0.021253,0.377362
300450,2022/9/9,54.27,0.007238,0.627108
300450,2022/9/13,54.63,0.006633,0.676037
300450,2022/9/14,53.55,-0.019769,0.712737
300450,2022/9/15,51.02,-0.047246,0.869202
300450,2022/9/16,50.36,-0.012936,0.572402
300450,2022/9/19,50.61,0.004964,0.585551
300450,2022/9/20,51.1,0.009682,0.449753
300450,2022/9/21,50.47,-0.012329,0.594891
300450,2022/9/22,50.3,-0.003368,0.546471
300450,2022/9/23,49.83,-0.009344,0.653736
300450,2022/9/26,50.11,0.005619,0.530036
300450,2022/9/27,50.92,0.016164,0.464114
300450,2022/9/28,48.52,-0.047133,0.713352
300450,2022/9/29,50.18,0.034213,0.690175
300450,2022/9/30,47.31,-0.057194,1.027044
300450,2022/10/10,46.56,-0.015853,0.620584
300450,2022/10/11,47.78,0.026203,0.535698
300450,2022/10/12,51.28,0.073252,0.898727
300450,2022/10/13,51.89,0.011895,0.857418
300450,2022/10/14,52.59,0.01349,0.734558
300450,2022/10/17,52.53,-0.001141,0.58551
300450,2022/10/18,52,-0.010089,0.535464
300450,2022/10/19,52.27,0.005192,0.516885
300450,2022/10/20,51.61,-0.012627,0.62022
300450,2022/10/21,50.79,-0.015888,0.456292
300450,2022/10/24,50.01,-0.015357,0.685992
300450,2022/10/25,50.22,0.004199,0.732609
300450,2022/10/26,50.37,0.002987,0.605998
300450,2022/10/27,51.23,0.017074,0.742271
300450,2022/10/28,48.12,-0.060707,1.424031
300450,2022/10/31,50.09,0.040939,1.867761
300450,2022/11/1,49.68,-0.008185,1.199762
300450,2022/11/2,50.96,0.025765,0.769086
300450,2022/11/3,51.32,0.007064,0.512331
300450,2022/11/4,53.69,0.046181,0.758758
300450,2022/11/7,53.2,-0.009126,0.713536
300450,2022/11/8,53,-0.003759,0.459285
300450,2022/11/9,51.1,-0.035849,0.580573
300450,2022/11/10,48.88,-0.043444,0.706301
300450,2022/11/11,50.04,0.023732,0.822911
300450,2022/11/14,49.1,-0.018785,0.685349
300450,2022/11/15,49.63,0.010794,0.731293
300450,2022/11/16,49.54,-0.001813,0.49423
300450,2022/11/17,47.76,-0.035931,1.119819
300450,2022/11/18,45.55,-0.046273,1.403394
300450,2022/11/21,46.52,0.021295,0.73638
300450,2022/11/22,45,-0.032674,0.71708
300450,2022/11/23,45.31,0.006889,0.613542
300450,2022/11/24,44.75,-0.012359,0.687883
300450,2022/11/25,43.77,-0.021899,0.585273
300450,2022/11/28,43.49,-0.006397,0.910041
300450,2022/11/29,43.73,0.005519,0.810772
300450,2022/11/30,43.76,0.000686,0.765665
300450,2022/12/1,43.76,0,1.317929
300450,2022/12/2,43.35,-0.009369,0.943765
300450,2022/12/5,42.8,-0.012687,1.052857
300450,2022/12/6,43.15,0.008178,1.349346
300450,2022/12/7,43.71,0.012978,1.362121
300450,2022/12/8,43.03,-0.015557,1.092627
300450,2022/12/9,42.04,-0.023007,2.503436
300450,2022/12/12,42.68,0.015224,1.502505
300450,2022/12/13,41.15,-0.035848,1.341636
300450,2022/12/14,41.1,-0.001215,1.21145
300450,2022/12/15,43.25,0.052311,1.531304
300450,2022/12/16,42.15,-0.025434,1.050933
300450,2022/12/19,42.12,-0.000712,0.850396
300450,2022/12/20,41.55,-0.013533,0.800131
300450,2022/12/21,40.97,-0.013959,0.691871
300450,2022/12/22,40.49,-0.011716,0.768191
300450,2022/12/23,39.63,-0.02124,0.597845
300450,2022/12/26,41.19,0.039364,0.768378
300450,2022/12/27,41.51,0.007769,0.54395
300450,2022/12/28,40.51,-0.024091,0.914432
300450,2022/12/29,40.9,0.009627,0.760445
300450,2022/12/30,40.25,-0.015892,0.720055
300450,2023/1/3,41.16,0.022609,0.85305
300450,2023/1/4,40.21,-0.023081,0.880133
300450,2023/1/5,40.26,0.001243,2.129658
300450,2023/1/6,40.06,-0.004968,2.152314
300450,2023/1/9,43.17,0.077634,3.673938
300450,2023/1/10,43.02,-0.003475,2.440172
300450,2023/1/11,41.81,-0.028126,1.703902
300450,2023/1/12,43.31,0.035877,2.169269
300450,2023/1/13,43.06,-0.005772,1.798972
300450,2023/1/16,43.32,0.006038,1.619201
300450,2023/1/17,43.88,0.012927,1.156437
300450,2023/1/18,43.66,-0.005014,0.834842
300450,2023/1/19,44.55,0.020385,1.276641
300450,2023/1/20,44.62,0.001571,1.029727
300450,2023/1/30,46.41,0.040117,2.350048
300450,2023/1/31,46.13,-0.006033,1.162651
300450,2023/2/1,48.45,0.050293,2.21023
300450,2023/2/2,47.81,-0.013209,1.711251
300450,2023/2/3,47.7,-0.002301,1.327082
300450,2023/2/6,46.31,-0.02914,1.207857
300450,2023/2/7,46.6,0.006262,0.745045
300450,2023/2/8,46.46,-0.003004,0.628381
300450,2023/2/9,46.87,0.008825,0.688925
300450,2023/2/10,46.45,-0.008961,0.737659
300450,2023/2/13,46.23,-0.004736,0.753302
300450,2023/2/14,46.02,-0.004543,0.640933
300450,2023/2/15,47.78,0.038244,1.728611
300450,2023/2/16,46.2,-0.033068,1.37914
300450,2023/2/17,45.08,-0.024242,1.15857
300450,2023/2/20,45.56,0.010648,1.023326
300450,2023/2/21,45.4,-0.003512,0.543313
300450,2023/2/22,44.85,-0.012115,0.605976
300450,2023/2/23,44.45,-0.008919,0.770717
300450,2023/2/24,43.89,-0.012598,0.719328
300450,2023/2/27,43.31,-0.013215,0.598517
300450,2023/2/28,43.5,0.004387,0.659588
300450,2023/3/1,43.84,0.007816,0.636944
300450,2023/3/2,43.64,-0.004562,0.882062
300450,2023/3/3,43,-0.014665,0.694859
300450,2023/3/6,42.98,-0.000465,1.023981
300450,2023/3/7,42.35,-0.014658,0.655081
300450,2023/3/8,41.97,-0.008973,0.520931
300450,2023/3/9,42.01,0.000953,0.678805
300450,2023/3/10,41.46,-0.013092,0.700213
300450,2023/3/13,40.84,-0.014954,0.733676
300450,2023/3/14,40.95,0.002693,0.880271
300450,2023/3/15,40.45,-0.01221,0.753311
300450,2023/3/16,38.88,-0.038813,1.249498
300450,2023/3/17,38.75,-0.003344,0.914159
300450,2023/3/20,38.56,-0.004903,0.872282
300450,2023/3/21,39.23,0.017376,0.8123
300450,2023/3/22,39.22,-0.000255,0.774032
300450,2023/3/23,39.54,0.008159,0.59582
300450,2023/3/24,39.25,-0.007334,0.96819
300450,2023/3/27,39.67,0.010701,1.185056
300450,2023/3/28,39.1,-0.014369,0.638895
300450,2023/3/29,39.28,0.004604,0.628658
300450,2023/3/30,39.48,0.005092,0.507754
300450,2023/3/31,40.48,0.025329,1.242413
300450,2023/4/3,40.05,-0.010623,0.964737
300450,2023/4/4,38.77,-0.03196,1.275052
300450,2023/4/6,38.66,-0.002837,0.822201
300450,2023/4/7,38.81,0.00388,0.662894
300450,2023/4/10,39.41,0.01546,0.90596
300450,2023/4/11,38.77,-0.01624,0.864391
300450,2023/4/12,37.56,-0.03121,1.462735
300450,2023/4/13,37.67,0.002929,0.824715
300450,2023/4/14,38.89,0.032387,1.501203
300450,2023/4/17,39.07,0.004628,0.794699
300450,2023/4/18,39.26,0.004863,0.972205
300450,2023/4/19,38.5,-0.019358,0.884082
300450,2023/4/20,37.39,-0.028831,0.946658
300450,2023/4/21,36.23,-0.031024,0.944851
300450,2023/4/24,35.92,-0.008556,0.597758
300450,2023/4/25,34.48,-0.040089,1.139917
300450,2023/4/26,36.5,0.058585,1.735451
300450,2023/4/27,37.79,0.035342,1.34144
300450,2023/4/28,38.25,0.012173,1.258209
300450,2023/5/4,37.69,-0.014641,0.911678
300450,2023/5/5,37.12,-0.015123,0.757881
300450,2023/5/8,37.35,0.006196,0.492322
300450,2023/5/9,36.61,-0.019813,0.476038
300450,2023/5/10,37.21,0.016389,0.889734
300450,2023/5/11,37.6,0.010481,0.71931
300450,2023/5/12,36.66,-0.025,0.638242
300450,2023/5/15,37.83,0.031915,1.121186
300450,2023/5/16,37.71,-0.003172,0.702429
300450,2023/5/17,37.1,-0.016176,0.854904
300450,2023/5/18,36.32,-0.021024,0.91211
300450,2023/5/19,36.26,-0.001652,0.435532
300450,2023/5/22,36.3,0.001103,0.414674
300450,2023/5/23,36.08,-0.006061,0.565037
300450,2023/5/24,36.37,0.008038,0.688353
300450,2023/5/25,36.54,0.004674,0.605808
300450,2023/5/26,35.57,-0.026546,0.695076
300450,2023/5/29,34.9,-0.018836,0.806218
300450,2023/5/30,34.32,-0.016619,0.886721
300450,2023/5/31,33.65,-0.019522,0.910736
300450,2023/6/1,33.5,-0.004458,0.753801
300450,2023/6/2,33.94,0.013134,0.769076
300450,2023/6/5,33.09,-0.025044,0.96999
300450,2023/6/6,32.1,-0.029918,0.870441
300450,2023/6/7,31.4,-0.021807,1.311055
300450,2023/6/8,30.84,-0.017834,1.076545
300450,2023/6/9,30.55,-0.009403,1.40521
300450,2023/6/12,30.56,0.000327,1.065904
300450,2023/6/13,30.65,0.002945,1.152182
300450,2023/6/14,29.95,-0.022838,1.713933
300450,2023/6/15,33.97,0.134224,3.944729
300450,2023/6/16,34.35,0.011186,2.346472
300450,2023/6/19,34.15,-0.005822,1.416581
300450,2023/6/20,34.19,0.001171,1.220668
300450,2023/6/21,34.02,-0.004972,1.612219
300450,2023/6/26,34.71,0.020282,2.194837
300450,2023/6/27,33.83,-0.009882,1.156656
300450,2023/6/28,35.85,0.05971,2.859181
300450,2023/6/29,35.77,-0.002232,2.119162
300450,2023/6/30,36.17,0.011183,1.697944
300450,2023/7/3,36.08,-0.002488,1.500363
300450,2023/7/4,36.21,0.003603,1.062311
300450,2023/7/5,35.73,-0.013256,1.266407
300450,2023/7/6,35.37,-0.010076,1.275733
300450,2023/7/7,34.96,-0.011592,0.941439
300450,2023/7/10,35.25,0.008295,1.260142
300450,2023/7/11,36,0.021277,0.997572
300450,2023/7/12,36.5,0.013889,1.74554
