date,ticker,market,industry,close,log_ret,volume,turnover,marketcap,beta,ret,ret_market,stock_ret,China,Software,event_day,actual_event_date,expected_ret,abnormal_ret,event
2024-10-25,2908,China,Software,9.23,,,4.953997,,,-0.007527,0.006997393506165,-0.007527,1,1,-65,2025-01-27,0.007792558439946763,-0.015319558439946764,DeepSeek_R1
2024-10-28,2908,China,Software,9.25,,,4.390245,,,0.002167,0.0019533934164612,0.002167,1,1,-64,2025-01-27,0.0021325941423514,3.440585764860008e-05,DeepSeek_R1
2024-10-29,2908,China,Software,9.01,,,3.976707,,,-0.025946,-0.0100163016575806,-0.025946,1,1,-63,2025-01-27,-0.011298818539514364,-0.014647181460485636,DeepSeek_R1
2024-10-30,2908,China,Software,9.11,,,4.565934,,,0.011099,-0.009009418130465,0.011099,1,1,-62,2025-01-27,-0.010168976209228868,0.021267976209228868,DeepSeek_R1
2024-10-31,2908,China,Software,9.07,,,4.548298,,,-0.004391,0.0004089717297141,-0.004391,1,1,-61,2025-01-27,0.0003995704603605626,-0.004790570460360562,DeepSeek_R1
2024-11-01,2908,China,Software,8.57,,,4.50516,,,-0.055127,-0.0002621750779052,-0.055127,1,1,-60,2025-01-27,-0.0003535355868269607,-0.05477346441317304,DeepSeek_R1
2024-11-04,2908,China,Software,8.8,,,2.141828,,,0.026838,0.0139743239415733,0.026838,1,1,-59,2025-01-27,0.015621499056309121,0.01121650094369088,DeepSeek_R1
2024-11-05,2908,China,Software,8.97,,,2.970072,,,0.019318,0.0249873595687198,0.019318,1,1,-58,2025-01-27,0.027979426762344384,-0.008661426762344385,DeepSeek_R1
2024-11-06,2908,China,Software,9.05,,,4.913422,,,0.008919,-0.005029224159259,0.008919,1,1,-57,2025-01-27,-0.005702728117656537,0.014621728117656538,DeepSeek_R1
2024-11-07,2908,China,Software,9.96,,,14.978692,,,0.100552,0.0297236880693981,0.100552,1,1,-56,2025-01-27,0.03329414717050694,0.06725785282949306,DeepSeek_R1
2024-11-08,2908,China,Software,10.14,,,19.608467,,,0.018072,-0.010096886381138,0.018072,1,1,-55,2025-01-27,-0.011389244124398377,0.029461244124398378,DeepSeek_R1
2024-11-11,2908,China,Software,10.35,,,11.777047,,,0.02071,0.0065776593172349,0.02071,1,1,-54,2025-01-27,0.007321567067707509,0.01338843293229249,DeepSeek_R1
2024-11-12,2908,China,Software,10.16,,,8.542632,,,-0.018357,-0.0110476226440167,-0.018357,1,1,-53,2025-01-27,-0.012456082587646435,-0.005900917412353563,DeepSeek_R1
2024-11-13,2908,China,Software,10.19,,,7.774878,,,0.002953,0.0061359533599963,0.002953,1,1,-52,2025-01-27,0.006825920774379931,-0.003872920774379931,DeepSeek_R1
2024-11-14,2908,China,Software,9.91,,,4.628212,,,-0.027478,-0.0174891694826342,-0.027478,1,1,-51,2025-01-27,-0.01968425952647839,-0.007793740473521608,DeepSeek_R1
2024-11-15,2908,China,Software,9.83,,,5.255684,,,-0.008073,-0.0176787876957737,-0.008073,1,1,-50,2025-01-27,-0.01989703357434849,0.01182403357434849,DeepSeek_R1
2024-11-18,2908,China,Software,9.06,,,6.509262,,,-0.078332,-0.0046595629417322,-0.078332,1,1,-49,2025-01-27,-0.005287924537918658,-0.07304407546208135,DeepSeek_R1
2024-11-19,2908,China,Software,9.18,,,3.957202,,,0.013245,0.0066883282986135,0.013245,1,1,-48,2025-01-27,0.0074457507458031424,0.005799249254196857,DeepSeek_R1
2024-11-20,2908,China,Software,9.49,,,4.140121,,,0.033769,0.0022309125900044,0.033769,1,1,-47,2025-01-27,0.002444003457620648,0.03132499654237935,DeepSeek_R1
2024-11-21,2908,China,Software,9.4,,,2.998831,,,-0.009484,0.0008840047266173,-0.009484,1,1,-46,2025-01-27,0.0009326136314223871,-0.010416613631422387,DeepSeek_R1
2024-11-22,2908,China,Software,9.2,,,5.039535,,,-0.021277,-0.0314727560693115,-0.021277,1,1,-45,2025-01-27,-0.03537549652595566,0.01409849652595566,DeepSeek_R1
2024-11-25,2908,China,Software,9.28,,,3.893764,,,0.008696,-0.0045653383311217,0.008696,1,1,-44,2025-01-27,-0.005182193387536864,0.013878193387536864,DeepSeek_R1
2024-11-26,2908,China,Software,9.15,,,3.092691,,,-0.014009,-0.0020566386499934,-0.014009,1,1,-43,2025-01-27,-0.0023671358189298677,-0.011641864181070133,DeepSeek_R1
2024-11-27,2908,China,Software,9.29,,,3.755761,,,0.015301,0.0172607912726985,0.015301,1,1,-42,2025-01-27,0.01930930385975322,-0.0040083038597532195,DeepSeek_R1
2024-11-28,2908,China,Software,9.38,,,3.970391,,,0.009688,-0.0088678707860638,0.009688,1,1,-41,2025-01-27,-0.010010143358023018,0.01969814335802302,DeepSeek_R1
2024-11-29,2908,China,Software,9.54,,,4.122206,,,0.017058,0.0113061269826411,0.017058,1,1,-40,2025-01-27,0.012627466689550062,0.004430533310449939,DeepSeek_R1
2024-12-02,2908,China,Software,9.65,,,3.437086,,,0.01153,0.0078963154821972,0.01153,1,1,-39,2025-01-27,0.008801255148944026,0.002728744851055974,DeepSeek_R1
2024-12-03,2908,China,Software,9.8,,,4.529426,,,0.015544,0.0010782930596358,0.015544,1,1,-38,2025-01-27,0.0011506281058013127,0.014393371894198688,DeepSeek_R1
2024-12-04,2908,China,Software,9.55,,,3.649599,,,-0.02551,-0.0054130524153186,-0.02551,1,1,-37,2025-01-27,-0.006133428789161323,-0.01937657121083868,DeepSeek_R1
2024-12-05,2908,China,Software,9.77,,,3.642878,,,0.023037,-0.0022844723067716,0.023037,1,1,-36,2025-01-27,-0.0026227921115987546,0.025659792111598752,DeepSeek_R1
2024-12-06,2908,China,Software,9.82,,,5.088399,,,0.005118,0.0130602919457062,0.005118,1,1,-35,2025-01-27,0.014595847119064326,-0.009477847119064325,DeepSeek_R1
2024-12-09,2908,China,Software,9.75,,,2.929266,,,-0.007128,-0.0016549722457353,-0.007128,1,1,-34,2025-01-27,-0.0019164186366909086,-0.005211581363309091,DeepSeek_R1
2024-12-10,2908,China,Software,9.76,,,4.505995,,,0.001026,0.0073010223077072,0.001026,1,1,-33,2025-01-27,0.008133265843968921,-0.007107265843968921,DeepSeek_R1
2024-12-11,2908,China,Software,10.29,,,11.23853,,,0.054303,-0.0017048103013001,0.054303,1,1,-32,2025-01-27,-0.001972342825854614,0.05627534282585461,DeepSeek_R1
2024-12-12,2908,China,Software,10.47,,,12.511371,,,0.017493,0.0098971338732144,0.017493,1,1,-31,2025-01-27,0.011046409878866835,0.006446590121133166,DeepSeek_R1
2024-12-13,2908,China,Software,10.46,,,13.495201,,,-0.000955,-0.0239468261511312,-0.000955,1,1,-30,2025-01-27,-0.026930513598604704,0.025975513598604703,DeepSeek_R1
2024-12-16,2908,China,Software,10.17,,,8.626321,,,-0.027725,-0.0054401504310959,-0.027725,1,1,-29,2025-01-27,-0.006163835965828166,-0.021561164034171833,DeepSeek_R1
2024-12-17,2908,China,Software,9.71,,,5.251876,,,-0.045231,0.0026017790043339,-0.045231,1,1,-28,2025-01-27,0.0028601594106244955,-0.048091159410624494,DeepSeek_R1
2024-12-18,2908,China,Software,9.87,,,5.120961,,,0.016478,0.0050501619110334,0.016478,1,1,-27,2025-01-27,0.005607534428925833,0.010870465571074166,DeepSeek_R1
2024-12-19,2908,China,Software,10.86,,,9.507015,,,0.100304,0.0009062608942398,0.100304,1,1,-26,2025-01-27,0.0009575876821568004,0.0993464123178432,DeepSeek_R1
2024-12-20,2908,China,Software,10.71,,,23.852035,,,-0.013812,-0.0045013493662114,-0.013812,1,1,-25,2025-01-27,-0.0051103902054608595,-0.00870160979453914,DeepSeek_R1
2024-12-23,2908,China,Software,9.97,,,11.555602,,,-0.069094,0.0014827036765076,-0.069094,1,1,-24,2025-01-27,0.0016044246189566725,-0.07069842461895667,DeepSeek_R1
2024-12-24,2908,China,Software,10.14,,,10.725611,,,0.017051,0.0126601044739191,0.017051,1,1,-23,2025-01-27,0.014146789473866514,0.0029042105261334866,DeepSeek_R1
2024-12-25,2908,China,Software,9.53,,,9.793058,,,-0.060158,0.0004871182909102,-0.060158,1,1,-22,2025-01-27,0.0004872601388862722,-0.06064526013888628,DeepSeek_R1
2024-12-26,2908,China,Software,9.56,,,6.234087,,,0.003148,0.0004643107307961,0.003148,1,1,-21,2025-01-27,0.00046166736060211357,0.0026863326393978867,DeepSeek_R1
2024-12-27,2908,China,Software,9.3,,,5.714703,,,-0.027197,-0.0016186214483476,-0.027197,1,1,-20,2025-01-27,-0.0018756287453854969,-0.025321371254614502,DeepSeek_R1
2024-12-30,2908,China,Software,9.14,,,3.66765,,,-0.017204,0.0045172522324075,-0.017204,1,1,-19,2025-01-27,0.005009546779991684,-0.022213546779991683,DeepSeek_R1
2024-12-31,2908,China,Software,8.76,,,4.84746,,,-0.041575,-0.0161698191298197,-0.041575,1,1,-18,2025-01-27,-0.018203792484419234,-0.023371207515580767,DeepSeek_R1
2025-01-02,2908,China,Software,8.48,,,4.041179,,,-0.031963,-0.0295344436645346,-0.031963,1,1,-17,2025-01-27,-0.03320048090075418,0.0012374809007541787,DeepSeek_R1
2025-01-03,2908,China,Software,7.83,,,4.791858,,,-0.076651,-0.0119097300590426,-0.076651,1,1,-16,2025-01-27,-0.013423469007741714,-0.06322753099225828,DeepSeek_R1
2025-01-06,2908,China,Software,7.76,,,3.027802,,,-0.00894,-0.0016423357727464,-0.00894,1,1,-15,2025-01-27,-0.0019022390203759332,-0.0070377609796240664,DeepSeek_R1
2025-01-07,2908,China,Software,8.07,,,4.181205,,,0.039948,0.0071740499061543,0.039948,1,1,-14,2025-01-27,0.007990787801385946,0.031957212198614054,DeepSeek_R1
2025-01-08,2908,China,Software,7.98,,,3.371631,,,-0.011152,-0.0018169308578333,-0.011152,1,1,-13,2025-01-27,-0.0020981553428487806,-0.00905384465715122,DeepSeek_R1
2025-01-09,2908,China,Software,8.03,,,2.510112,,,0.006266,-0.0024674042111109,0.006266,1,1,-12,2025-01-27,-0.0028280633306784456,0.009094063330678446,DeepSeek_R1
2025-01-10,2908,China,Software,7.7,,,2.723136,,,-0.041096,-0.0126183094232465,-0.041096,1,1,-11,2025-01-27,-0.01421857880791668,-0.02687742119208332,DeepSeek_R1
2025-01-13,2908,China,Software,7.75,,,2.529857,,,0.006494,-0.0026741821496582,0.006494,1,1,-10,2025-01-27,-0.0030600926187224933,0.009554092618722494,DeepSeek_R1
2025-01-14,2908,China,Software,8.15,,,3.564461,,,0.051613,0.0259927960378425,0.051613,1,1,-9,2025-01-27,0.029107645322520696,0.022505354677479304,DeepSeek_R1
2025-01-15,2908,China,Software,8.12,,,2.594704,,,-0.003681,-0.006437043845174,-0.003681,1,1,-8,2025-01-27,-0.0072824682084618765,0.0036014682084618767,DeepSeek_R1
2025-01-16,2908,China,Software,8.21,,,2.889246,,,0.011084,0.0011473842191523,0.011084,1,1,-7,2025-01-27,0.0012281565533009678,0.009855843446699031,DeepSeek_R1
2025-01-17,2908,China,Software,8.22,,,1.941342,,,0.001218,0.0031418464992823,0.001218,1,1,-6,2025-01-27,0.0034661789755208974,-0.0022481789755208976,DeepSeek_R1
2025-01-20,2908,China,Software,8.71,,,10.283828,,,0.059611,0.0045362435561811,0.059611,1,1,-5,2025-01-27,0.005030857290025589,0.05458014270997441,DeepSeek_R1
2025-01-21,2908,China,Software,8.55,,,8.664431,,,-0.01837,0.0007671335228932,-0.01837,1,1,-4,2025-01-27,0.0008014703267571715,-0.019171470326757173,DeepSeek_R1
2025-01-22,2908,China,Software,8.45,,,4.321924,,,-0.011696,-0.0093315793783031,-0.011696,1,1,-3,2025-01-27,-0.010530479208515988,-0.0011655207914840118,DeepSeek_R1
2025-01-23,2908,China,Software,8.43,,,4.81175,,,-0.002367,0.0017700863785673,-0.002367,1,1,-2,2025-01-27,0.0019269019790829499,-0.00429390197908295,DeepSeek_R1
2025-01-24,2908,China,Software,8.67,,,4.389302,,,0.02847,0.0076264595856693,0.02847,1,1,-1,2025-01-27,0.00849844493627942,0.01997155506372058,DeepSeek_R1
2025-01-27,2908,China,Software,8.59,,,3.688234,,,-0.009227,-0.0041265720110564,-0.009227,1,1,0,2025-01-27,-0.004689845714580591,-0.00453715428541941,DeepSeek_R1
2025-02-05,2908,China,Software,8.86,,,4.643067,,,0.031432,-0.0057789239229524,0.031432,1,1,1,2025-01-27,-0.00654397986645845,0.037975979866458454,DeepSeek_R1
2025-02-06,2908,China,Software,9.05,,,4.477544,,,0.021445,0.0125025260666346,0.021445,1,1,2,2025-01-27,0.013969967875246245,0.007475032124753754,DeepSeek_R1
2025-02-07,2908,China,Software,9.09,,,5.896192,,,0.00442,0.012894440384347,0.00442,1,1,3,2025-01-27,0.014409742063691767,-0.009989742063691767,DeepSeek_R1
2025-02-10,2908,China,Software,9.46,,,6.279616,,,0.040704,0.0021450488191888,0.040704,1,1,4,2025-01-27,0.002347654157733592,0.0383563458422664,DeepSeek_R1
2025-02-11,2908,China,Software,9.44,,,4.273923,,,-0.002114,-0.0046060066809395,-0.002114,1,1,5,2025-01-27,-0.005227828083000239,0.003113828083000239,DeepSeek_R1
2025-02-12,2908,China,Software,9.48,,,3.733024,,,0.004237,0.0094136320231017,0.004237,1,1,6,2025-01-27,0.010503863653491987,-0.006266863653491986,DeepSeek_R1
2025-02-13,2908,China,Software,9.48,,,5.892183,,,0.0,-0.0037628149795885,0.0,1,1,7,2025-01-27,-0.004281667329471068,0.004281667329471068,DeepSeek_R1
2025-02-14,2908,China,Software,9.73,,,7.40972,,,0.026371,0.0086355347085559,0.026371,1,1,8,2025-01-27,0.009630746496064919,0.016740253503935078,DeepSeek_R1
2025-02-17,2908,China,Software,10.11,,,19.197297,,,0.039054,0.0021274588451009,0.039054,1,1,9,2025-01-27,0.002327916127685502,0.0367260838723145,DeepSeek_R1
2025-02-18,2908,China,Software,9.62,,,17.616162,,,-0.048467,-0.0088077421563387,-0.048467,1,1,10,2025-01-27,-0.00994267192831347,-0.038524328071686535,DeepSeek_R1
2025-02-19,2908,China,Software,10.58,,,4.951273,,,0.099792,0.0069724461035798,0.099792,1,1,11,2025-01-27,0.0077645645054822895,0.09202743549451772,DeepSeek_R1
2025-02-20,2908,China,Software,10.48,,,26.023281,,,-0.009452,-0.0028628612360329,-0.009452,1,1,12,2025-01-27,-0.0032718128553584176,-0.006180187144641583,DeepSeek_R1
2025-02-21,2908,China,Software,10.68,,,21.254453,,,0.019084,0.0125323176933984,0.019084,1,1,13,2025-01-27,0.014003397601822697,0.005080602398177304,DeepSeek_R1
2025-02-24,2908,China,Software,10.38,,,13.610635,,,-0.02809,-0.0021959805562669,-0.02809,1,1,14,2025-01-27,-0.0025234939078753425,-0.025566506092124658,DeepSeek_R1
2025-02-25,2908,China,Software,10.14,,,7.819737,,,-0.023121,-0.0111626101697127,-0.023121,1,1,15,2025-01-27,-0.012585112182914825,-0.010535887817085175,DeepSeek_R1
2025-02-26,2908,China,Software,10.56,,,12.841965,,,0.04142,0.0086969288117438,0.04142,1,1,16,2025-01-27,0.009699637936577722,0.031720362063422276,DeepSeek_R1
2025-02-27,2908,China,Software,10.3,,,9.215028,,,-0.024621,0.0020622967007938,-0.024621,1,1,17,2025-01-27,0.002254796499657383,-0.026875796499657385,DeepSeek_R1
2025-02-28,2908,China,Software,9.63,,,7.445889,,,-0.065049,-0.0198696689142436,-0.065049,1,1,18,2025-01-27,-0.022355461261953872,-0.04269353873804613,DeepSeek_R1
2025-03-03,2908,China,Software,9.75,,,4.681037,,,0.012461,-0.0004049612044661,0.012461,1,1,19,2025-01-27,-0.0005137584980390985,0.012974758498039099,DeepSeek_R1
2025-03-04,2908,China,Software,10.04,,,4.685903,,,0.029744,-0.000836925089003,0.029744,1,1,20,2025-01-27,-0.0009984730342898368,0.030742473034289838,DeepSeek_R1
2025-03-05,2908,China,Software,10.09,,,4.492314,,,0.00498,0.0044556990490981,0.00498,1,1,21,2025-01-27,0.004940476832779411,3.952316722058945e-05,DeepSeek_R1
2025-03-06,2908,China,Software,10.39,,,7.046186,,,0.029732,0.013657754257304,0.029732,1,1,22,2025-01-27,0.015266270452264726,0.014465729547735276,DeepSeek_R1
2025-03-07,2908,China,Software,10.22,,,4.98142,,,-0.016362,-0.0030943345351528,-0.016362,1,1,23,2025-01-27,-0.00353155325693763,-0.012830446743062371,DeepSeek_R1
2025-03-10,2908,China,Software,10.14,,,3.554174,,,-0.007828,-0.0038644416257699,-0.007828,1,1,24,2025-01-27,-0.004395704438678347,-0.0034322955613216525,DeepSeek_R1
2025-03-11,2908,China,Software,10.06,,,3.034958,,,-0.00789,0.0032055048033002,-0.00789,1,1,25,2025-01-27,0.003537611116991764,-0.011427611116991764,DeepSeek_R1
2025-03-12,2908,China,Software,10.11,,,3.804729,,,0.00497,-0.0036051975798084,0.00497,1,1,26,2025-01-27,-0.004104801976661852,0.009074801976661852,DeepSeek_R1
2025-03-13,2908,China,Software,9.85,,,4.29704,,,-0.025717,-0.0039937232330802,-0.025717,1,1,27,2025-01-27,-0.004540773683067479,-0.02117622631693252,DeepSeek_R1
2025-03-14,2908,China,Software,9.9,,,2.959825,,,0.005076,0.0239911402216339,0.005076,1,1,28,2025-01-27,0.026861550902550123,-0.021785550902550122,DeepSeek_R1
2025-03-17,2908,China,Software,9.81,,,2.56505,,,-0.009091,-0.0024412304734121,-0.009091,1,1,29,2025-01-27,-0.002798693303264641,-0.00629230669673536,DeepSeek_R1
2025-03-18,2908,China,Software,9.93,,,4.528004,,,0.012232,0.0027322110750948,0.012232,1,1,30,2025-01-27,0.003006519610989099,0.009225480389010901,DeepSeek_R1
2024-07-31,300024,China,Software,10.09,,,2.092334,,,0.04128,0.0213477571493287,0.04128,1,1,-120,2025-01-27,0.04596487737308017,-0.004684877373080175,DeepSeek_R1
2024-08-01,300024,China,Software,10.14,,,1.775304,,,0.004955,-0.006650901289886,0.004955,1,1,-119,2025-01-27,-0.007651068448679505,0.012606068448679505,DeepSeek_R1
2024-08-02,300024,China,Software,9.95,,,1.291105,,,-0.018738,-0.0102519263390873,-0.018738,1,1,-118,2025-01-27,-0.014546840414323428,-0.004191159585676573,DeepSeek_R1
2024-08-05,300024,China,Software,9.61,,,1.598248,,,-0.034171,-0.0122096499128986,-0.034171,1,1,-117,2025-01-27,-0.018295777217682368,-0.015875222782317632,DeepSeek_R1
2024-08-06,300024,China,Software,9.78,,,1.019135,,,0.01769,-0.0001022987303286,0.01769,1,1,-116,2025-01-27,0.004889158105522289,0.012800841894477711,DeepSeek_R1
2024-08-07,300024,China,Software,9.82,,,0.990578,,,0.00409,-0.0004458096065917,0.00409,1,1,-115,2025-01-27,0.004231352997792129,-0.00014135299779212927,DeepSeek_R1
2024-08-08,300024,China,Software,9.68,,,0.895804,,,-0.014257,0.0004332458830868,-0.014257,1,1,-114,2025-01-27,0.005914697634151957,-0.020171697634151955,DeepSeek_R1
2024-08-09,300024,China,Software,9.56,,,0.715395,,,-0.012397,-0.0033889886514955,-0.012397,1,1,-113,2025-01-27,-0.001404678762725554,-0.010992321237274446,DeepSeek_R1
2024-08-12,300024,China,Software,9.4,,,0.743254,,,-0.016736,-0.0017309826098848,-0.016736,1,1,-112,2025-01-27,0.0017703148639206098,-0.01850631486392061,DeepSeek_R1
2024-08-13,300024,China,Software,9.5,,,0.587751,,,0.010638,0.0025599634415359,0.010638,1,1,-111,2025-01-27,0.009987248954406933,0.0006507510455930673,DeepSeek_R1
2024-08-14,300024,China,Software,9.47,,,0.547431,,,-0.003158,-0.0075715005018489,-0.003158,1,1,-110,2025-01-27,-0.009413967109674844,0.006255967109674844,DeepSeek_R1
2024-08-15,300024,China,Software,9.67,,,1.038849,,,0.021119,0.0098371130490392,0.021119,1,1,-109,2025-01-27,0.023922604462236048,-0.0028036044622360493,DeepSeek_R1
2024-08-16,300024,China,Software,9.64,,,0.785712,,,-0.003102,0.0011008456029771,-0.003102,1,1,-108,2025-01-27,0.007193115687287227,-0.010295115687287228,DeepSeek_R1
2024-08-19,300024,China,Software,9.74,,,0.937931,,,0.010373,0.0033819733897214,0.010373,1,1,-107,2025-01-27,0.011561354404585687,-0.001188354404585687,DeepSeek_R1
2024-08-20,300024,China,Software,9.5,,,0.884524,,,-0.024641,-0.0072544991876639,-0.024641,1,1,-106,2025-01-27,-0.008806926407218738,-0.015834073592781262,DeepSeek_R1
2024-08-21,300024,China,Software,9.53,,,0.969642,,,0.003158,-0.0033265548598547,0.003158,1,1,-105,2025-01-27,-0.0012851213633120256,0.004443121363312026,DeepSeek_R1
2024-08-22,300024,China,Software,9.17,,,1.140011,,,-0.037775,-0.0025619587017223,-0.037775,1,1,-104,2025-01-27,0.00017903972422550138,-0.03795403972422551,DeepSeek_R1
2024-08-23,300024,China,Software,9.15,,,0.642366,,,-0.002181,0.0042332315830487,-0.002181,1,1,-103,2025-01-27,0.013191468692841768,-0.015372468692841769,DeepSeek_R1
2024-08-26,300024,China,Software,9.28,,,0.786056,,,0.014208,-0.0008924418768667,0.014208,1,1,-102,2025-01-27,0.0033760758902370586,0.010831924109762942,DeepSeek_R1
2024-08-27,300024,China,Software,9.07,,,0.649949,,,-0.022629,-0.0056984353898359,-0.022629,1,1,-101,2025-01-27,-0.0058271467702523975,-0.0168018532297476,DeepSeek_R1
2024-08-28,300024,China,Software,9.11,,,0.608892,,,0.00441,-0.0057155755785509,0.00441,1,1,-100,2025-01-27,-0.005859969322501226,0.010269969322501226,DeepSeek_R1
2024-08-29,300024,China,Software,9.3,,,0.870921,,,0.020856,-0.0026857914705525,0.020856,1,1,-99,2025-01-27,-5.80934598151811e-05,0.02091409345981518,DeepSeek_R1
2024-08-30,300024,China,Software,9.44,,,1.387849,,,0.015054,0.0132598550856416,0.015054,1,1,-98,2025-01-27,0.030476973915141908,-0.015422973915141908,DeepSeek_R1
2024-09-02,300024,China,Software,9.18,,,0.795154,,,-0.027542,-0.0171328834470147,-0.027542,1,1,-97,2025-01-27,-0.02772350830008786,0.00018150830008786117,DeepSeek_R1
2024-09-03,300024,China,Software,9.26,,,0.600814,,,0.008715,0.0025746220617688,0.008715,1,1,-96,2025-01-27,0.010015319434638521,-0.0013003194346385208,DeepSeek_R1
2024-09-04,300024,China,Software,9.25,,,0.521279,,,-0.00108,-0.0065168254445229,-0.00108,1,1,-95,2025-01-27,-0.0073943203163859125,0.006314320316385912,DeepSeek_R1
2024-09-05,300024,China,Software,9.31,,,0.465771,,,0.006486,0.0017183003166509,0.006486,1,1,-94,2025-01-27,0.008375508713281552,-0.0018895087132815526,DeepSeek_R1
2024-09-06,300024,China,Software,9.13,,,0.601472,,,-0.019334,-0.0081404600245896,-0.019334,1,1,-93,2025-01-27,-0.010503494417287346,-0.008830505582712655,DeepSeek_R1
2024-09-09,300024,China,Software,9.14,,,0.514297,,,0.001095,-0.0119528879626609,0.001095,1,1,-92,2025-01-27,-0.017804091702002353,0.018899091702002352,DeepSeek_R1
2024-09-10,300024,China,Software,9.28,,,0.744053,,,0.015317,0.0008774859075097,0.015317,1,1,-91,2025-01-27,0.006765393717788436,0.008551606282211565,DeepSeek_R1
2024-09-11,300024,China,Software,9.28,,,0.513283,,,0.0,-0.0030163524719294,0.0,1,1,-90,2025-01-27,-0.0006911002440183594,0.0006911002440183594,DeepSeek_R1
2024-09-12,300024,China,Software,9.26,,,0.58354,,,-0.002155,-0.0042949738160854,-0.002155,1,1,-89,2025-01-27,-0.0031395922981518097,0.00098459229815181,DeepSeek_R1
2024-09-13,300024,China,Software,9.18,,,0.450675,,,-0.008639,-0.0041783322909747,-0.008639,1,1,-88,2025-01-27,-0.0029162299644000028,-0.005722770035599998,DeepSeek_R1
2024-09-18,300024,China,Software,9.11,,,0.577274,,,-0.007625,0.0037164410668147,-0.007625,1,1,-87,2025-01-27,0.012201842265570043,-0.019826842265570042,DeepSeek_R1
2024-09-19,300024,China,Software,9.33,,,0.882586,,,0.024149,0.0078611427901387,0.024149,1,1,-86,2025-01-27,0.020138726224761854,0.004010273775238146,DeepSeek_R1
2024-09-20,300024,China,Software,9.27,,,0.595401,,,-0.006431,0.001567589063757,-0.006431,1,1,-85,2025-01-27,0.008086904657932551,-0.01451790465793255,DeepSeek_R1
2024-09-23,300024,China,Software,9.24,,,0.512427,,,-0.003236,0.0036527448487107,-0.003236,1,1,-84,2025-01-27,0.012079867386440412,-0.015315867386440411,DeepSeek_R1
2024-09-24,300024,China,Software,9.54,,,1.512547,,,0.032468,0.0423984084468064,0.032468,1,1,-83,2025-01-27,0.0862757580507608,-0.05380775805076081,DeepSeek_R1
2024-09-25,300024,China,Software,9.57,,,1.679324,,,0.003145,0.0146961780781891,0.003145,1,1,-82,2025-01-27,0.03322745626122157,-0.03008245626122157,DeepSeek_R1
2024-09-26,300024,China,Software,9.92,,,1.961437,,,0.036573,0.041402211535104,0.036573,1,1,-81,2025-01-27,0.08436809380457563,-0.04779509380457563,DeepSeek_R1
2024-09-27,300024,China,Software,10.56,,,3.681214,,,0.064516,0.0436998460777546,0.064516,1,1,-80,2025-01-27,0.08876794208389246,-0.02425194208389246,DeepSeek_R1
2024-09-30,300024,China,Software,12.36,,,7.655316,,,0.170455,0.0814199081647842,0.170455,1,1,-79,2025-01-27,0.1609998602539087,0.009455139746091301,DeepSeek_R1
2024-10-08,300024,China,Software,14.83,,,11.427558,,,0.199838,0.0576041300401337,0.199838,1,1,-78,2025-01-27,0.1153939083685181,0.0844440916314819,DeepSeek_R1
2024-10-09,300024,China,Software,12.9,,,8.548234,,,-0.130142,-0.0731229389130256,-0.130142,1,1,-77,2025-01-27,-0.13494149472398162,0.004799494723981612,DeepSeek_R1
2024-10-10,300024,China,Software,13.01,,,5.214831,,,0.008527,0.010511838896093,0.008527,1,1,-76,2025-01-27,0.025214668670909327,-0.016687668670909327,DeepSeek_R1
2024-10-11,300024,China,Software,12.08,,,4.181749,,,-0.071483,-0.0280605934865867,-0.071483,1,1,-75,2025-01-27,-0.048649493404323625,-0.02283350659567638,DeepSeek_R1
2024-10-14,300024,China,Software,12.59,,,3.93873,,,0.042219,0.0189022420729988,0.042219,1,1,-74,2025-01-27,0.041281845715564876,0.0009371542844351238,DeepSeek_R1
2024-10-15,300024,China,Software,12.28,,,3.632838,,,-0.024623,-0.026953776678448,-0.024623,1,1,-73,2025-01-27,-0.04652999792390224,0.021906997923902244,DeepSeek_R1
2024-10-16,300024,China,Software,12.15,,,2.386037,,,-0.010586,-0.0063494804078287,-0.010586,1,1,-72,2025-01-27,-0.007073863447339286,-0.003512136552660714,DeepSeek_R1
2024-10-17,300024,China,Software,12.16,,,2.579125,,,0.000823,-0.0113828199279676,0.000823,1,1,-71,2025-01-27,-0.0167124416527977,0.0175354416527977,DeepSeek_R1
2024-10-18,300024,China,Software,12.84,,,4.816979,,,0.055921,0.0355291875605302,0.055921,1,1,-70,2025-01-27,0.07312156440695225,-0.01720056440695225,DeepSeek_R1
2024-10-21,300024,China,Software,13.71,,,6.985613,,,0.067757,0.0025349768569371,0.067757,1,1,-69,2025-01-27,0.009939400970224815,0.05781759902977518,DeepSeek_R1
2024-10-22,300024,China,Software,13.5,,,4.291538,,,-0.015317,0.0057213071907133,-0.015317,1,1,-68,2025-01-27,0.016041054551837127,-0.03135805455183713,DeepSeek_R1
2024-10-23,300024,China,Software,13.34,,,3.647193,,,-0.011852,0.0038918291938375,-0.011852,1,1,-67,2025-01-27,0.012537701225978795,-0.024389701225978794,DeepSeek_R1
2024-10-24,300024,China,Software,13.21,,,2.304197,,,-0.009745,-0.0112316453142587,-0.009745,1,1,-66,2025-01-27,-0.016422950286065306,0.006677950286065305,DeepSeek_R1
2024-10-25,300024,China,Software,13.36,,,3.029118,,,0.011355,0.006997393506165,0.011355,1,1,-65,2025-01-27,0.01848469216046343,-0.007129692160463431,DeepSeek_R1
